3.195030431528050485e+01,2.483204635880656497e+01,1.241696825366776125e+01,2.444311176041401268e+01,8.238772764652168235e+00,1.213608219966110369e+01,1.201826378123769246e+01,5.291042437444417601e+00,2.764610780230611908e+00,7.926292650137440887e+00,1.460658526327526374e+01,2.758587765654556279e+01,1.410009539301893255e+01,6.350574923500772684e+00,2.237082813359862143e+01,1.708999388870634561e+01,1.836427615853457951e+01,2.642244673226068130e+01,1.634953647065282212e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.085938693081914153e-01,1.170257237028758368e+01,1.786851259317433005e+01,1.463473883499278827e+01,1.501038994284462547e+01,2.055275424781555671e+01,1.879456507141009070e+01,2.776146666032161647e+01,1.000000000000000000e+00
1.340517576757099505e+01,2.311218051379961480e+01,2.143712936242502565e+01,2.406374592233427734e+01,2.179541517288251384e+01,2.742085137084657731e+01,2.318959939896322453e+01,2.020752607443108673e+01,1.889184996077304390e+01,1.621657268716796807e+01,1.404272590926572661e+01,1.797240478138448339e+01,1.679095790764350227e+01,1.697235175175993049e+01,2.037725871780514808e+01,1.998261104971669511e+01,2.405803374612199264e+01,3.196128261770698487e+01,3.068249613595568803e+01,1.466579680961038434e+01,9.014647629160378983e+00,3.696234050745118793e+00,2.349445104242818161e+00,6.756466407663623386e+00,7.550999217895935089e+00,4.817901960910319303e+00,1.224607162247679071e+00,6.203299075645389848e+00,1.493470003572056726e+01,1.332327296496117697e+01,1.000000000000000000e+00
1.324540140371786379e+01,1.493124262187785689e+01,1.134996691746857778e+01,1.317227560560627353e+01,1.581843572225955086e+01,2.029579097989054048e+01,1.641054502207973087e+01,1.005129970221659619e+01,1.316677040491055095e+01,2.007347322499356324e+01,2.249807381248331239e+01,2.765811414845060767e+01,1.219290731245450843e+01,7.503783794576065702e+00,1.008370516003094508e+01,7.436451957601406093e+00,0.000000000000000000e+00,1.509133529883172287e+01,1.976941698495417654e+01,3.252071900150809824e+00,5.845831496852071041e+00,7.038227775617798443e+00,9.337630535876627391e+00,1.302290165414717649e+01,2.045232414079390537e+01,2.703250724661342019e+01,3.186597271041350155e+01,2.913429600486031745e+01,2.769654499917396606e+01,2.764354189839500009e+01,1.000000000000000000e+00
1.666504643313936640e+01,1.293253645514920436e+01,1.926588178788907157e+01,1.005865397663293948e+01,6.058459341772362450e+00,2.420710484416474628e+00,1.505389809148155678e+01,1.048434406465150914e+01,8.674978397069310176e+00,7.385988507629662081e+00,1.122007659646885713e+01,1.670294056898924850e+01,1.377127207115961482e+01,2.739790617594451305e+00,1.325190170806394008e+00,4.764207190562956384e+00,1.713281685355079276e+01,2.016661788722626625e+01,3.338088810666485529e+01,2.761985556722589763e+01,1.511777922332834123e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.127167129141724899e+00,1.775481160288555316e+01,1.920841809381514054e+01,1.602388875480582442e+01,1.285910324456253306e+01,2.109937743030121737e+01,1.216570623180965072e+01,1.000000000000000000e+00
1.824752221568354571e+01,1.265556041532849463e+01,1.073417432129116378e+01,1.692654969569707646e+01,1.228931986350312400e+01,1.159233684793551333e+01,9.101497843816559907e+00,1.325377683503026560e+01,6.718298560859324198e+00,2.009529129372700140e+01,2.661926896994168601e+01,3.883637082700190035e+01,3.323013679929701425e+01,2.784504090745187455e+01,1.736894158238058594e+01,2.050117598787298334e+01,2.583974833365041945e+01,1.980693843942106014e+01,1.374475597063087662e+01,8.820083352449671565e+00,1.241391352589289454e+00,1.285652916853763372e+00,9.906666985867218500e-02,0.000000000000000000e+00,1.046493081589937901e+01,1.775774610545917653e+01,2.146580792097526569e+01,2.123148229837076428e+01,2.277670742149703642e+01,2.088181841161937768e+01,1.000000000000000000e+00
2.580934708776430853e+01,2.556984059143798049e+01,2.028741709755934153e+01,2.898236148878453378e+01,2.823512562924400982e+01,3.192267499232804084e+01,2.420964892609313779e+01,2.175392864190695263e+01,1.745692037779559769e+01,2.646010904680173326e+01,1.482077147197637146e+01,2.657929957980064728e+01,3.248368819549210684e+01,8.525138841161066239e+00,1.970369813970935979e+01,2.409541177392384270e+01,3.141728259454933436e+01,2.415204350678149581e+01,1.869490032412426217e+01,1.215360807574018054e+01,7.921492917216880869e+00,3.036652099663797344e+00,3.975815698398889708e+00,6.214140318954918030e+00,7.495104836720372532e+00,0.000000000000000000e+00,4.744977120822625238e+00,3.416254794602423317e+00,6.886663454548511254e+00,1.533889586130996463e+01,1.000000000000000000e+00
3.105597770661600521e+01,3.084520313296974336e+01,2.813702594862533601e+01,2.410453314175308037e+01,2.994706246512268422e+01,1.925533667643441049e+01,1.395774994253804380e+01,2.066520479006990740e+01,1.923924917415723712e+01,1.714727847427448637e+01,1.690945465074577214e+01,9.499771853849495074e+00,2.149852228912700980e+01,1.936064436271917089e+01,2.986922361542150384e+01,2.769453458528434453e+01,1.421877360938984225e+01,9.474237995464818596e+00,5.145464293754258733e+00,3.095159044896917067e+00,1.678785658562503613e+00,0.000000000000000000e+00,9.000511558075487528e+00,8.152203641073072049e+00,5.891522585275623669e+00,1.043306968446199789e+01,1.747555615933737272e+01,1.777753383348098737e+01,1.586352932251469383e+01,2.487235937962370258e+01,1.000000000000000000e+00
2.402238274323630662e+01,2.226195522369005175e+01,2.816626063907719413e+01,2.106681552104132038e+01,2.256581868841070104e+01,2.022015626918332032e+01,1.486054277671422597e+01,1.902118410042521646e+01,1.689378319642321458e+01,2.006691733072469219e+01,2.294070321909896393e+01,1.389444602996871936e+01,2.890543401928457001e+01,1.126891798535118028e+01,2.200945084302279042e+01,2.210646009356264585e+01,1.030012849317560608e+01,9.438974256777385108e+00,5.358475879619135185e+00,5.671903328161619129e+00,2.127237697705766095e+00,0.000000000000000000e+00,6.979028198485252688e+00,9.301601254351936632e+00,1.480002969414363179e+01,1.195763255574632922e+01,1.764083780892121922e+01,1.878398823336624446e+01,1.642967669716821888e+01,1.837235493269125186e+01,1.000000000000000000e+00
1.771731374997855823e+01,2.177314890761752508e+01,1.893119428950851102e+01,2.069077345933487777e+01,2.133492847765276679e+01,1.835813273795591272e+01,1.275710298934089337e+01,1.668505963139864434e+01,2.564709632232231229e+01,2.710775780533435864e+01,1.898242366791052405e+01,1.544423658245682418e+01,2.709674621312143472e+01,1.285638031899540579e+01,1.407163849405591804e+01,2.316570522021314105e+01,3.077077319727956706e+01,3.063303775622054559e+01,2.999716376877489665e+01,1.788979175014958400e+01,1.116495498516587759e+01,1.050440309912576708e+01,1.171983651856936604e+01,4.197014499793397135e+00,2.342371433473999787e-02,0.000000000000000000e+00,1.809302390590175946e+00,0.000000000000000000e+00,1.389035086950173081e+00,8.251395684140106823e+00,1.000000000000000000e+00
1.524627960536682281e+01,1.740277484950863141e+01,1.006851056874162964e+01,2.175395933991458719e+01,2.771344925439447593e+01,2.553081008391055207e+01,3.194944010798266731e+01,2.506896593761646841e+01,3.596446468191376766e+01,3.047288234758025283e+01,2.610086481739699593e+01,1.127843317013616797e+01,9.127936162307605628e+00,7.324582273740617211e+00,4.818331207865838905e+00,0.000000000000000000e+00,8.479159653203169000e+00,9.895036666436368478e+00,2.320836228945208290e+01,1.831705600874010997e+01,1.084342256934104398e+01,8.920743197928800328e+00,1.111493637037389703e+01,1.438577864274287776e+01,1.047899136976866430e+01,1.561697767183935071e+01,9.543445320592837788e+00,1.196710437485322132e+01,1.522877098070421198e+01,6.324452973287293389e+00,1.000000000000000000e+00
1.178578852025628976e+01,1.701349765437365136e+01,2.113147696643582663e+01,2.308180339880061638e+01,2.201365804845670482e+01,2.017188646676174812e+01,1.363633238241064305e+01,1.326480702821811519e+01,1.150054875374456742e+01,4.994449859028662786e+00,1.896238820878409115e+01,2.102757785437898974e+01,9.328621899880403134e+00,2.885211254408076798e+01,3.264453909781187235e+01,3.442536194179373865e+01,4.168322558793627763e+01,1.895228712189617681e+01,2.124675460644408531e+01,2.440787475726034472e+01,1.438271472081484603e+01,1.048908450986741059e+01,1.200161847503721901e+00,1.562375900160074593e+01,1.891694377135300442e+01,1.893965305310837266e+01,9.067045649673474372e+00,2.328965537386778806e+00,4.951254171905361545e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.161786703357435613e+01,2.169360585885129922e+01,1.560245276623351174e+01,2.117553156680202164e+01,1.297316427367763936e+01,1.380502466485995683e+01,8.959286835354760115e+00,1.079658741699611824e+01,8.533365148711766324e+00,2.327061106970262472e+00,9.829363691495046851e+00,1.625517717521216809e+01,1.450565733511950839e+01,1.205416442206171723e+01,1.178333349262717888e+01,0.000000000000000000e+00,7.508967227325825888e+00,2.414664498786052604e+01,2.506660614772064832e+01,0.000000000000000000e+00,2.867663417385330149e+00,7.700864616163499932e+00,1.548864208079393734e+01,1.661168965611048520e+01,1.812725017240330772e+01,1.732845899792943101e+01,2.187957357532158653e+01,2.550224191926102435e+01,2.935593182465345308e+01,3.192741334062003489e+01,1.000000000000000000e+00
1.368248867585253947e+01,7.476799111614383264e+00,6.979437306897295912e+00,1.303607188256148675e+01,1.421411086215218234e+01,1.050013735360496980e+01,9.782208002074014530e+00,1.967402749245115956e+01,1.586289842498626967e+01,1.571301064789801671e+01,7.777003127124089588e+00,1.966169016654248480e+01,1.096661485985649165e+01,2.150515860892181763e+01,2.779304064544663788e+01,2.163918875835614131e+01,1.535562418673973184e+01,2.397159817320616071e+01,2.415052009810676736e+01,1.553280496412992306e+01,1.127460512062441467e+01,8.286953840406056315e+00,8.073793041645842550e-01,7.256304436949619685e+00,2.112617438933071412e+01,2.498814064275944702e+01,1.653989461566035857e+01,1.696997629446573796e+01,1.463732295005954143e+01,1.331350954833840206e+01,1.000000000000000000e+00
2.250011304398037737e+01,2.778578534249794529e+01,2.653765727245655626e+01,3.151316592438362818e+01,3.414950725374171725e+01,2.953989065049736951e+01,1.774348572530544743e+01,1.985508377693645343e+01,1.342971421795982678e+01,1.102479708649840973e+01,1.914839856182234712e+01,1.444059725237789849e+01,1.622973504503860909e+01,2.672875501549165733e+01,1.579281186471342835e+01,0.000000000000000000e+00,1.425142262364698809e+01,1.282556621532344820e+01,2.484919274619414864e+01,2.077513498950074222e+01,2.098998479715515941e+01,2.376376548466055283e+01,1.957337053101898050e+01,2.358650288462794720e+01,1.643322936690842084e+01,7.988885697047265921e+00,1.346442809345140290e+01,1.547905190985514423e+01,2.239166702313579549e+01,1.653423096121991875e+01,1.000000000000000000e+00
2.116257425697855865e+01,2.434557798189413802e+01,2.257894802934677614e+01,2.328225726774616078e+01,2.341485146716246390e+01,2.141222709386494216e+01,2.558169480772988891e+01,2.254423263057972804e+01,2.003816302936093052e+01,2.908324715563531981e+01,9.809118086452542684e+00,1.665082454919897259e+01,1.242309965875020339e+01,1.286818408769752864e+01,2.172533767727443887e+01,3.221695566068714811e+01,1.703488710197544265e+01,1.434636841950924691e+01,2.970542609462688688e+01,2.710165028311067204e+01,1.536561167277378104e+01,5.522898045416695822e+00,2.757612280475882471e+00,8.598641510266531895e+00,6.615714221823935759e+00,4.650425584613628871e+00,1.474737601090623684e+00,5.750735994844944798e+00,1.036816003573358103e+01,1.917744876522473874e+01,1.000000000000000000e+00
2.577922104005557458e+01,1.947998573179609139e+01,1.763568242602130454e+01,2.159024422844467495e+01,1.757957137803759906e+01,8.635743200591377899e+00,1.460400971077928034e+01,8.325348941239155920e+00,1.943502771334317458e+01,1.162689258963794714e+01,1.155317855436635455e+01,1.669666735750615771e+01,1.667080067089185036e+01,1.295204505814299978e+01,1.172013619445752397e+01,1.533837587868194419e+01,7.478689626493093101e+00,1.670169534411959944e+01,2.845154480723022061e+01,2.055994378400899336e+01,1.036482227558616387e+01,8.282651468674941952e-01,1.520162318844825222e+00,5.818061932731808383e+00,1.346131960287624452e+01,1.800997800644842073e+01,1.777866012530850526e+01,3.412823093079418868e+01,2.947782171288940845e+01,2.885836489590070641e+01,1.000000000000000000e+00
3.241291630663701540e+01,2.720880161539747633e+01,1.766184484786836606e+01,2.209493020562564425e+01,9.616849001794150809e+00,9.312514413219531662e+00,8.303456083529596299e+00,4.042770183175719012e+00,8.022455286247492268e+00,4.689320293374350967e+00,1.441035486834209678e+01,1.639490192940246516e+01,1.156078500446895418e+01,2.498274447812471522e+01,1.154998189292587085e+01,1.171694207069756999e+01,3.644599411466487027e+00,6.420162989104056805e+00,9.938276473807832190e+00,4.800385231512535711e+00,8.641987877249903249e+00,1.331993559005206862e+01,1.447485241708164949e+01,1.736607894486286341e+01,1.810456055666642783e+01,1.285271573961759373e+01,1.814078383413539086e+01,3.135442132197545106e+01,3.361283446944611342e+01,3.165471568310911721e+01,1.000000000000000000e+00
1.973612630562453774e+01,2.441471530283675406e+01,2.655354676969645311e+01,2.868888333226439613e+01,2.015002786911620092e+01,2.827529771924599800e+01,3.282883343551029043e+01,2.772792134057132785e+01,2.154382988434957724e+01,1.979617969777166309e+01,1.894939003427219859e+01,1.749177117056211728e+01,1.933861481380057512e+01,1.095349537231487602e+01,5.238928893666042086e+00,0.000000000000000000e+00,1.326238136311928884e+00,1.214003565913856164e+00,9.678820132887693717e+00,1.606567593558841622e+01,2.123178560127715286e+01,1.332999106584020410e+01,1.241110647914649689e+01,1.640565675799498990e+01,2.228782552776215198e+01,2.118085295376673116e+01,1.164522876473299107e+01,2.055377995395122070e+01,1.701696635755573084e+01,7.362894781711048608e+00,1.000000000000000000e+00
1.481379496771018012e+01,2.121834987568581710e+01,1.878817372941679764e+01,2.430868680728676168e+01,1.322071958477587827e+01,1.352336097856087349e+01,1.195520638506053501e+01,6.156998341830558275e+00,1.249098338106796291e+01,1.580448047846260806e+01,1.712298826709394461e+01,2.974553403877689561e+01,2.963252026743390388e+01,2.156017802675927442e+01,1.108944827964276669e+01,1.813961833377541666e+01,1.083907186892869845e+01,1.361120805410675416e+01,1.809165241580976158e+01,1.315612460003012529e+01,9.498626081124456277e+00,1.142763900464939297e+01,1.205180012431620185e+01,8.265190216368552001e+00,4.301238966817493292e+00,2.006648599918634090e+00,0.000000000000000000e+00,1.267082751476806379e+01,1.334565585127285203e+01,7.138000691937548936e+00,1.000000000000000000e+00
2.880138227880456725e+01,2.176805241465856966e+01,1.683996270156896458e+01,1.894809998952982255e+01,1.153135013231252515e+01,1.069885029428465373e+01,1.199054588201823890e+01,9.020314960062250975e+00,1.029827933831393239e+01,3.964558788485675223e+00,8.209900876301617245e+00,1.729958226699460511e+01,2.597035396999558543e-01,9.475705444084724149e+00,7.932845416856054044e+00,6.523341051504132793e+00,9.204464570667823864e+00,0.000000000000000000e+00,3.228273675639371731e+00,4.926266876330686273e+00,1.079351529965245504e+01,1.813090487153641561e+01,2.227477181327944322e+01,2.183890077064620527e+01,2.084916664740740089e+01,2.113852231677594773e+01,2.184475343178081630e+01,2.670996247816285063e+01,2.725551140773811198e+01,2.868795320841215357e+01,1.000000000000000000e+00
6.493694128133142840e+00,2.395149330285164524e-01,1.177396744828655528e+00,1.650908835308229072e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.146563403400477910e+00,5.730093628856195664e+00,1.257376317076202099e+01,1.751530338514845653e+01,1.543040708619534485e+01,3.238934435794647015e+00,3.693646403435991488e+00,2.563151237460374432e+00,0.000000000000000000e+00,6.347801969897460594e+00,2.612002890874671834e+01,1.522800475385898267e+01,2.364573960228273108e+01,3.654479372096454881e+01,2.771275364856882106e+01,2.853390966275117080e+01,3.019527535562016851e+01,3.083208676595918973e+01,2.540158066837031470e+01,2.385760274902418132e+01,1.318294071014400970e+01,9.204062893193849959e+00,1.483199318028482594e+01,3.914047864773124275e+00,1.000000000000000000e+00
1.883481044154990514e+01,1.176373441337926806e+01,9.316363796481198278e+00,7.787850394871128401e+00,3.385500205376104077e-01,1.487381189972921902e+00,1.541273844440439689e+00,0.000000000000000000e+00,1.462599708967584888e+01,7.364838733635394874e-01,1.081649527324307769e+01,9.496647862765001946e+00,9.104106972757051608e+00,1.878071355511482921e+01,8.713992731814016679e+00,2.548562375909108368e+01,1.984038001922485250e+01,2.210534806839024213e+01,3.695559929265834853e+01,5.033853971433362062e+01,4.259906350137345044e+01,3.850101988651715601e+01,3.291699221412733323e+01,3.004031728915774124e+01,1.898803554799698645e+01,1.237737116822410144e+01,1.041356660821062974e+01,5.432776760497063151e+00,1.739402613682494803e+01,8.175592767982919895e+00,1.000000000000000000e+00
1.618982713131597961e+01,1.351233236220133449e+01,1.456405255410217592e+01,1.685905491785135268e+01,1.353469867851651998e+01,2.086938901522455581e+01,1.464855970369836768e+01,5.289036643726035436e+00,1.129428153279260982e+01,1.093294492608922042e+01,1.292698761593652534e+01,1.691909587974868145e+01,5.183161820969587552e+00,2.317814661353881434e+01,1.810129091595803175e+01,3.160974542373679697e+01,3.291401363580706629e+01,3.099653148256737722e+01,2.732981040080497337e+01,1.729087978603382680e+01,1.095373509879485141e+01,9.753515055814546031e+00,5.644286767335643162e+00,1.026551451533745762e+01,1.191616663206707472e+01,1.821292187720933953e+01,1.337536648134766892e+01,1.204203661795656899e+01,1.265585666044864865e+01,7.700996328398133528e+00,1.000000000000000000e+00
2.545765721832938766e+01,3.706418117954461877e+01,2.818107636802125171e+01,2.130445773464762738e+01,1.526579638620887636e+01,2.305696828153648426e+01,5.829933678050991830e+00,1.601636472993024540e+01,1.865372112014560457e+01,1.841765672326766889e+01,3.046204452580758471e+01,4.358350587918334895e+01,2.438083396663486724e+01,3.304961538264350907e+01,3.046372347333718267e+01,1.483894565184559156e+01,1.763484140818610513e+01,6.989736515730925248e+00,1.409467633670041664e+01,3.734055585281595313e+00,2.287126754493442604e-01,7.352752349327431602e+00,2.090268818484457825e+01,1.153144616166019887e+01,1.823332410831923767e+01,1.736806466758807233e+01,2.249410361705025707e+01,1.158914591871140942e+01,1.621052870917287692e+01,2.580856917597350275e+01,1.000000000000000000e+00
3.143907232704657417e+01,2.348646697492839053e+01,2.714748861698180349e+01,1.907010692793559770e+01,2.241347979096113363e+01,2.244204705032834113e+01,2.421920647492387957e+01,1.899730694266099817e+01,1.855640193546105365e+01,2.146212363816815127e+01,1.383039178810523140e+01,2.147721147630298333e+01,1.854181835503325715e+01,1.560531573196828958e+01,2.438719081639735009e+01,1.679939624287587208e+01,6.882234987993967934e+00,1.899932202581283036e+00,5.163846689975059689e+00,6.407646345322262960e+00,1.215828294136753129e+01,1.676583817140593169e+01,1.499171980609960997e+01,8.140889682103704672e+00,8.925589347064658341e+00,3.290616385503568608e+00,2.535254076865086859e+01,2.560528197917727766e+01,2.849581255274608793e+01,2.853088363993180110e+01,1.000000000000000000e+00
1.968542741214687908e+01,1.961890733156039346e+01,1.851081982500056711e+01,2.573109177326418262e+01,1.959620318436239472e+01,2.310070079394353115e+01,2.241561077948855996e+01,2.288225491313849602e+01,1.387829729032944215e+01,1.788160620399492018e+01,1.362756622871143009e+01,2.221571442511014993e+01,1.987978658824744116e+01,2.400725748668222082e+01,7.318718585540040067e+00,2.913247946408921507e+01,2.206856310961507006e+01,1.088996384405905360e+01,1.501046323187162557e+01,1.933697640070428747e+01,1.582726427001821889e+01,5.511781956469263832e+00,4.933964412126641719e+00,5.669157974366896724e+00,4.044720691265439427e+00,1.897644154810620876e+00,4.378686123404889941e+00,6.662365291091276731e+00,1.231865055182581159e+01,1.234527733650489267e+01,1.000000000000000000e+00
3.006022665942313665e+01,2.495386531186565549e+01,2.228955152548729757e+01,2.158458338737102622e+01,3.037756352706034590e+01,1.591048578166692096e+01,1.917396233323387378e+01,1.894594159511706266e+01,1.420873295836173611e+01,1.993597993601684948e+01,2.707938155155207482e+01,9.122189773031891491e+00,2.352977883280658489e+01,5.794147094477580140e+00,2.444899365570748273e+01,2.477520457190428260e+01,1.119234009963327026e+01,9.459721060225831479e+00,1.089917738937634795e+01,5.856261257618911031e+00,3.987455232938600602e+00,9.679547411863211437e+00,1.766837486560746129e+01,1.562552936459189823e+01,1.576160250035340482e+01,1.705429059708848172e+01,1.664973223365575450e+01,6.561772580563285828e+00,5.323862885037783599e+00,2.315965748177717387e+01,1.000000000000000000e+00
